ID_recipient_account,ID_recipient_country,ID_recipient_subsidiary,ID_recipient_institute,Abroad,SEPA,Causal,Currency,Equivalent_value,Channel,Instant,UserAgent,Timestamp,ID_sender_account,ID_sender_subsidiary,Label_fraud_post
IBAN96957165916105029797,MH,WR946,OTCF,1,0,Buy window system message training hot recent. With marriage check nation consider. System fact board kitchen just shoulder.,USD,6357.12,C,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.1),2024/07/17 23:57:02,IBAN66862332526669059227,G8SRX,0
IBAN89173140467212112216,CI,XPPNS,L6IP,0,0,Specific yeah general training father. Continue interesting eight close. Money reveal food no available.,CHF,3513.78,A,1,,2024/02/16 10:50:45,IBAN19720931676067749030,LPY4W,1
IBAN43527198545585964725,TR,E7YUN,8NCL,0,0,Enter others cultural too enter believe. Nothing life heavy large may good fill.,EUR,7426.6,W,1,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/41.0.869.0 Mobile/32S154 Safari/532.1",2024/04/22 19:01:10,IBAN35183251205247404705,8S5P0,0
IBAN75417844419404361460,MT,YV76O,,1,1,Base skin option right move continue state. Offer summer commercial whole maybe door. Officer great history computer use.,GBP,6894.19,O,1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; csb-PL) AppleWebKit/533.39.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.39.5",2024/08/27 13:05:00,IBAN93760423202237459588,FK4ZV,0
IBAN73475690657473488606,EE,SCOHR,TSEP,1,0,Growth each mean on necessary. Risk create radio forget tax fire though. Congress natural care international green magazine all southern.,GBP,1840.94,O,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/13.0.881.0 Mobile/65P734 Safari/536.2",2024/05/06 13:13:39,IBAN73066706809019276913,L577S,1
IBAN37382246271994661364,GE,QO049,GF0T,1,0,Cell firm result else. Either side generation actually study major sort. Medical eat score second me fall the nothing.,JPY,3979.87,C,0,Mozilla/5.0 (Windows CE; lij-IT; rv:1.9.1.20) Gecko/2201-04-10 13:52:13.512615 Firefox/3.6.17,2024/02/19 06:15:04,IBAN39936200629598244585,DLHWK,0
IBAN91345364219486022100,KZ,7XA73,I6YK,0,0,Cup ask candidate teacher common. Consumer reality mouth both soon Mrs others I. Wear give task heart moment.,EUR,9148.71,A,0,Mozilla/5.0 (Android 3.2.2; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,2024/05/06 09:47:27,IBAN19884026198353965938,GR5V8,0
IBAN94100351162570718184,LA,KGLSC,LV0L,0,1,Check couple region imagine least so performance. Now guess statement. Pressure song cut stock itself practice light.,JPY,2744.12,A,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/16.4t0096.0 Mobile/18H537 Safari/534.0",2024/05/11 00:09:44,IBAN38443487589645285853,YCM3F,1
IBAN92923429982250935814,TR,513JJ,0FKN,1,1,Support news start. Article other police democratic hotel way I. Fall generation claim mother wonder discuss get.,USD,8863.99,F,1,,2024/03/08 14:15:25,IBAN92750266780126422957,,1
IBAN58833586911828071537,ZW,SYKT4,6Z2B,0,0,Turn business every especially everybody strategy whom.,CHF,9250.34,O,0,,2024/10/10 22:52:05,IBAN53274115029427204654,6Y70P,1
IBAN55238211484468517975,BT,YTOLK,AZLD,1,1,"Skin standard activity spend little.
Turn school article point service control ground.",EUR,6071.45,O,0,Opera/8.32.(Windows NT 10.0; fo-FO) Presto/2.9.166 Version/12.00,2024/07/22 09:17:09,IBAN68856640747306533389,WLD0H,1
IBAN79691877451039387061,ER,1P7E4,IBAK,0,0,Check defense degree. Throughout one newspaper seem together partner. Or live protect mother response.,USD,2266.61,A,1,,2024/10/16 04:05:07,IBAN26069542276522684663,09CIS,1
IBAN43622703224421861519,NP,BBW24,15HM,0,0,Pressure development glass program service spend team pick. Quite mother happy remain draw tend these.,USD,8385.02,C,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/30.0.806.0 Mobile/91S388 Safari/532.2",2024/11/15 03:22:50,IBAN33218658569570269732,8O3RZ,0
IBAN58497058705072635759,FI,BFXWX,DOEV,1,0,Send low concern page president play too memory. Region stand program world public when. Shoulder entire end success room local.,USD,9792.54,O,1,,2024/07/15 01:20:00,IBAN59048224496342680191,3Z5AC,1
IBAN99529468607668709069,LU,7B2RY,UGFS,1,1,Accept or strategy trial resource. Evidence order too with natural. Nor minute enjoy ask claim must happen.,USD,3031.94,O,0,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),2024/06/19 11:06:29,IBAN50915719206996099177,RNQ0I,1
IBAN70244322878610806404,MZ,JEIMF,VASV,0,1,"Claim hold listen anyone admit subject. Avoid third international.
Low national pick really drive. Shake hand world man show information.",USD,7732.21,O,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),2024/09/03 09:08:07,IBAN03367636964769921695,8VXKS,1
IBAN30627260811049882693,AZ,,,1,0,"Station economy next on.
Mind quite north sign ready. Laugh fact build. In role week agent.",CHF,8017.72,O,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/13.0.877.0 Safari/533.1",2024/06/16 02:12:05,IBAN58232233882188887610,,1
IBAN16354890434328293260,LV,,86O5,0,1,Newspaper expert white. Them meet nature free whole. Report study example threat everyone hundred keep.,CHF,1352.99,C,0,"Mozilla/5.0 (Windows CE) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/32.0.873.0 Safari/534.0",2024/10/25 15:28:54,IBAN00383757036756554253,N8XMY,1
IBAN88219425739110241192,ML,,PF4U,0,1,Another century current design travel fall for. Take language positive such.,CHF,1783.7,C,1,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.29.6 (KHTML, like Gecko) Version/4.0.5 Safari/532.29.6",2024/07/28 08:08:34,IBAN88935833874663248075,JAH7N,0
IBAN27922254297899224263,BY,BBI27,400I,0,1,Option position ahead report surface. Season rest rock three.,EUR,1521.75,F,0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/63.0.898.0 Safari/536.1",2024/10/19 19:59:32,IBAN83663971618678111864,B3FB4,0
IBAN22735753586429905297,MT,,,1,0,Let low arm interest actually. Rest campaign record upon. Central able rock grow in include. Short range skin if.,JPY,2105.56,A,1,,2024/08/20 09:36:29,IBAN45199866654171590194,HXA3Z,1
IBAN42142710219681076939,NZ,52YPL,R45T,1,0,Happy heart off hear another question. Sign so something me forward best.,CHF,2122.61,W,0,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_4; rv:1.9.3.20) Gecko/2112-11-04 02:10:22.266876 Firefox/3.8,2024/05/08 10:55:21,IBAN54625122298274600974,J91GZ,1
IBAN20945109104466988815,AR,9VLZM,KMOR,0,1,Some pay left. Quality able above. Side herself teach month simply black another culture.,EUR,1343.26,C,1,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/57.0.878.0 Safari/531.2",2024/10/24 07:38:15,IBAN85472540964403826491,QXML0,1
IBAN37019328711973887106,CO,LTNWR,,1,0,Thousand your central scientist quite kind. Actually catch join big. Sure treatment father pick.,JPY,9901.52,O,0,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4635-07-13 04:30:23.022034 Firefox/4.0,2024/02/07 06:04:02,IBAN63684195945444873190,PM0WX,1
IBAN42844656067876232579,MA,,44WH,1,0,Process choice become war attention why. Example such ability candidate our. Technology gun four class avoid.,GBP,1337.71,A,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.1),2024/03/01 14:39:33,IBAN89594467876608531899,S06CX,0
IBAN41137201404118709013,NZ,S8RE0,ZELS,1,0,Include game wall team. Also last church prevent let guess because.,GBP,3204.71,W,1,Opera/9.64.(Windows NT 6.1; bg-BG) Presto/2.9.162 Version/11.00,2024/03/08 00:10:45,IBAN03187668315596654116,T7XQD,0
IBAN53943049769835655625,VC,ZB61A,4UYL,0,0,Side season interview cultural husband environmental however. Buy together especially. Full see book deal.,USD,3076.24,F,1,Mozilla/5.0 (Windows NT 5.2; wal-ET; rv:1.9.0.20) Gecko/4745-08-03 03:42:49.537796 Firefox/3.6.13,2024/03/31 21:29:24,IBAN06979959746261728402,9UKJA,0
IBAN85477255003405245549,UY,CIQIG,HWFD,1,0,Evidence generation hard likely president. Protect attack too trouble friend son.,USD,1911.48,C,0,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.37.5 (KHTML, like Gecko) Version/5.1 Safari/533.37.5",2024/03/28 12:51:38,IBAN27582992922648738504,GS49Y,1
IBAN41092507588485831027,LK,,F2ZP,0,0,Near just boy parent near mother. Recently difference indeed clearly. Class your age stay food his. Carry also unit contain before for.,GBP,986.65,W,1,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.1),2024/03/21 16:36:07,IBAN07999179168661052228,DT3IB,0
IBAN85883827919783349188,CY,X3A3S,ZX6Z,1,1,Turn full particularly trouble responsibility. Couple same very likely move per. Feel pressure new finally nature growth radio.,EUR,1324.05,A,1,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6 rv:3.0; an-ES) AppleWebKit/535.7.5 (KHTML, like Gecko) Version/5.1 Safari/535.7.5",2024/05/14 12:10:33,IBAN01926178786356503695,3UAF8,1
IBAN78584461978483558078,ET,YJE8Y,0E3H,0,1,"Common unit draw. True who military later. Activity general language such administration.
Million career east turn follow low.",EUR,2018.3,F,0,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.17.2 (KHTML, like Gecko) Version/4.1 Safari/532.17.2",2024/10/05 02:01:39,IBAN59878422806360058072,ABUR3,0
IBAN38921538675107219497,PH,4KSLB,M1FE,1,1,"Point important second compare.
Local hour individual fast country ability great stop. Generation clear despite oil animal why.",GBP,2225.0,O,0,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8 rv:3.0; sat-IN) AppleWebKit/533.24.7 (KHTML, like Gecko) Version/4.0 Safari/533.24.7",2024/05/20 01:57:27,IBAN24400826791809197950,BP0OI,1
IBAN25364603895244180548,IR,THR5N,,1,0,Indicate glass American strong thousand people his. Each often dream least.,USD,1783.57,A,1,Opera/8.78.(X11; Linux i686; ps-AF) Presto/2.9.172 Version/10.00,2024/09/16 19:17:57,IBAN49881388224558427272,FYV24,1
IBAN44477784901199637276,CN,LEIXA,IUTR,1,1,Understand mission upon popular study. Over painting prevent hope.,GBP,8851.02,A,1,Mozilla/5.0 (Android 9; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,2024/01/10 16:42:54,IBAN24447553985836039233,N1F9K,1
IBAN54620818069121111297,KM,C6LGL,Y7R7,0,1,Really risk garden occur process miss reflect. Build worry maybe operation once institution reach.,GBP,9018.6,C,1,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.49.1 (KHTML, like Gecko) Version/5.0 Safari/532.49.1",2024/08/21 04:37:40,IBAN75316894063099237859,1HUK8,1
IBAN47489487138430189837,HR,22Y05,4KIA,1,0,Though effect land itself. Kitchen clear man instead probably us.,JPY,3406.45,A,0,Mozilla/5.0 (Android 8.1.0; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,2024/02/08 04:22:43,IBAN26273799067862377969,1A41H,0
IBAN28488645356237488254,AF,5MR8E,NRA4,0,0,How fine later PM protect explain. Least lose also these subject officer continue. Deal quickly member from.,USD,8591.26,C,1,,2024/03/05 05:41:30,IBAN99826549371192355840,R4GTN,0
IBAN66180791311291200455,UA,8UKGP,JZWE,1,1,Nearly almost available economy.,GBP,6176.32,A,1,Opera/9.24.(Windows 95; ce-RU) Presto/2.9.172 Version/11.00,2024/08/29 04:59:14,IBAN52511968031219222593,UBHSH,0
IBAN89530373406453776521,DO,GQ8SA,KMW1,0,1,Game something tree cause image senior most. Treatment story trip population play compare. Deep may American thus.,JPY,3706.6,F,0,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/34.0.824.0 Safari/531.0",2024/09/16 19:02:30,IBAN76396277904295417910,S5KOM,1
IBAN33763714723539956539,NG,4FRCT,,1,1,Require remember only customer. Get degree rule source police. Fire respond idea later.,JPY,5862.63,W,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_7) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/35.0.810.0 Safari/532.2",2024/09/14 19:08:11,IBAN38597437433879321586,2GORF,0
IBAN92548747749642671230,SE,QMZCG,CZ61,1,1,Least air bank message. Different laugh stand air avoid test week. Use mission because both arm share. Writer out us thing.,CHF,7225.69,C,1,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/33.0.868.0 Safari/531.1",2024/09/11 00:42:20,IBAN21138249745055900162,ONIXC,1
IBAN15263297075690075076,AM,L7NT1,4RUM,0,0,Reality window attention science recently. Last rock responsibility one.,USD,8743.61,W,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5; rv:1.9.4.20) Gecko/3508-06-08 18:36:07.659790 Firefox/3.8,2024/01/15 17:55:45,IBAN25558544445661567650,F12OV,1
IBAN43793143144161621736,CL,W8QI9,4M4B,0,0,Event move customer another visit second. Sort social sometimes beat simple sure. Whether than Congress simply wish keep quite.,CHF,8044.12,A,0,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7370-01-13 02:20:47.737762 Firefox/10.0,2024/08/30 02:22:16,IBAN68757942071585284174,ONP1K,0
IBAN15897949796865155331,TL,7GE7E,X32N,1,1,Quite north kitchen when. Market sense production thought.,USD,844.32,W,1,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/40.0.859.0 Safari/533.1",2024/04/07 23:59:45,IBAN33145170338187736525,Y6I9I,0
IBAN16409144524968028106,KP,0Z5W2,H2IB,0,0,Work western me yard policy. Rock rise state word ball relationship play. Almost before account society. Card yes wife law few yes.,EUR,6150.45,O,0,Opera/9.88.(X11; Linux x86_64; sk-SK) Presto/2.9.169 Version/12.00,2024/10/30 17:27:16,IBAN67063302495960015148,,0
IBAN41586580787492524853,NL,XEIXY,4N13,1,1,Artist through bad. Boy second speech eight worry church. Leave whom arm various wrong idea member later.,EUR,9079.56,W,0,,2024/02/10 16:11:06,IBAN36719805435859416744,CHDWF,0
IBAN57096976894073224848,LA,UEYSU,OKVS,1,0,Ten second happy city. Garden police conference give everything.,USD,4812.85,C,1,Opera/8.68.(Windows 95; sq-ML) Presto/2.9.176 Version/12.00,2024/06/29 09:25:15,IBAN94913308656729664866,OC7G6,1
IBAN71853014284483782641,SK,GLTDU,DQEP,1,0,Message you investment him. Mouth decision social event. Care house second north experience.,GBP,9434.87,A,0,,2024/04/06 17:30:08,IBAN53372691333348863598,,0
IBAN19502561906146890855,CA,P01J4,KX1H,0,0,Be catch public Democrat six surface. Both across anything bring crime. Agreement manager push clear fast read most.,EUR,8668.42,C,0,,2024/02/04 07:58:23,IBAN13404020300196499586,3J1PS,1
IBAN39920235474955947279,EC,F9AHU,XYDT,1,0,"Continue how line however. All eat increase.
Hold above ask special others property detail. Beyond Democrat growth fine.",JPY,8842.1,C,0,Opera/8.87.(X11; Linux x86_64; ne-NP) Presto/2.9.165 Version/12.00,2024/08/02 19:49:26,IBAN80865434490352275707,,1
IBAN82971767841009732541,CN,030W3,7K8H,0,0,Power open north picture record. Politics threat those smile hospital white record design. Through century south appear meet little.,CHF,5530.16,A,1,,2024/04/06 14:58:09,IBAN80795445408668522693,5T5YO,1
IBAN78298864901209302891,AT,RT4SB,Y0L7,1,0,Both picture finish soldier issue argue mention. Hot media whatever until bank leader ground early.,GBP,5881.96,W,0,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/48.0.822.0 Mobile/99B688 Safari/536.0",2024/08/07 14:15:13,IBAN70817013942440844427,UA6RI,1
IBAN36538976732024895593,FR,,,1,0,Truth during example none. Know government listen research system police physical.,GBP,9144.59,A,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.0),2024/01/23 00:37:34,IBAN41499937683692923619,,1
IBAN11248430940541537026,PL,VS8XZ,3UN9,0,0,Information prepare perhaps mission cell politics. American piece feel subject assume. Some key record budget.,USD,1686.65,W,0,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),2024/10/16 01:00:11,IBAN37693267594976519344,,0
IBAN93725365677862057378,KZ,ZROK1,ETOR,0,0,"Item manager event shoulder card fine Republican. Cell live blood rise seat.
Up necessary light defense learn. Report measure or report.",EUR,6612.26,F,0,Opera/8.99.(Windows 95; gl-ES) Presto/2.9.179 Version/12.00,2024/08/26 13:08:03,IBAN02945250021802510762,LXOA5,0
IBAN47250974335265255630,NI,840VM,3X00,0,1,Rock science company say very. Listen probably scene big activity there guess.,CHF,7370.82,F,0,,2024/05/01 10:22:17,IBAN18216990662869698476,0SX1J,0
IBAN37011374414265997657,EC,ZUZOE,GWJX,1,1,Clearly benefit purpose thing soldier doctor. Usually behind reveal. Available stay five.,GBP,1012.54,F,1,Mozilla/5.0 (Android 3.2.4; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0,2024/08/13 22:49:54,IBAN69378032428664454535,FNYL1,0
IBAN34265742753082461515,TT,R7LIV,E3NW,0,1,Very bar little art old suddenly center. Trade keep forward type strong. Worker cold direction future home.,JPY,4016.42,A,1,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),2024/08/08 03:51:45,IBAN83053478158600352632,J35F6,1
IBAN87912684149595803147,NE,ST3SX,8OHO,1,1,Contain finish reason out red. Other cause pattern play foreign.,USD,2641.46,C,1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; uz-UZ) AppleWebKit/535.14.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.14.1",2024/06/30 20:06:17,IBAN59162312673824250401,SL6NY,1
IBAN28556900448756027624,ID,YB5SE,CMYQ,0,0,"Former program present community. Couple choice him customer describe rich.
Also reveal region.",USD,2024.67,O,0,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/25.0.858.0 Safari/534.0",2024/04/17 10:48:23,IBAN91238119268027784125,49AWN,1
IBAN12640886151107326696,NP,,8FJC,1,0,"Field quality not. Teach question room at.
Home owner PM capital ok.
Be feel nothing about not friend well. Near space group color sound.",USD,7270.97,O,0,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/21.0.857.0 Safari/532.0",2024/09/10 04:57:21,IBAN29539416744500160302,8ZA36,0
IBAN33992856048524288735,JO,OW6Z8,4TPR,0,0,Girl live should may hotel. Almost edge security nor store. Recently when goal prove rise mean.,USD,2171.28,C,0,Mozilla/5.0 (Windows NT 5.1; nr-ZA; rv:1.9.0.20) Gecko/7827-04-23 00:46:37.297668 Firefox/3.6.12,2024/02/13 01:15:04,IBAN01428863125318814742,K1DOX,0
IBAN20559983811138832308,SA,,,0,0,Up including college. Others lawyer business at tell discover high.,GBP,1390.42,F,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.1),2024/04/01 23:55:29,IBAN47693632238723164520,0Q695,1
IBAN95677937072681334932,PW,AKU08,8X06,0,1,"Old artist market both on.
Outside describe experience produce them individual question. Two outside thought whose value outside.",EUR,4907.91,O,1,,2024/01/10 06:00:17,IBAN18571550729478534957,6X5HK,0
IBAN05660971571823460591,DZ,8WCUE,TFAX,0,0,Worry partner certain wind together arrive outside conference. Chair majority decade manager public.,USD,4513.36,F,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/63.0.818.0 Mobile/17V622 Safari/531.0",2024/01/26 07:51:48,IBAN77646808145492492388,COW42,1
IBAN01451466392321407943,MG,4WIQD,B5ZS,1,1,Per red somebody campaign perhaps. Campaign method every oil prevent never PM memory.,EUR,4271.64,O,0,,2024/05/15 01:51:00,IBAN19007269715530848664,EEFU8,0
IBAN34044761466994825049,PW,G0K2J,Q7PC,0,0,Under so game cultural. Available room challenge money could decide nature anyone.,EUR,5452.6,A,0,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.4.5 (KHTML, like Gecko) Version/5.0 Safari/535.4.5",2024/03/24 04:49:37,IBAN87205393664240256892,OWPQQ,0
IBAN76623224740785259658,CM,ZL5MM,EQAP,1,1,Official might choose nor. Compare personal everybody environmental state group. Nor prevent protect scene.,CHF,9255.76,W,1,Opera/9.57.(X11; Linux i686; pl-PL) Presto/2.9.177 Version/10.00,2024/01/20 12:36:51,IBAN01373529840988579907,F0KDR,1
IBAN10972815639007998107,SO,C6HHB,G1EK,0,0,Exactly indicate yourself look. Government wind east sport. Congress continue already identify suddenly eight Mrs detail.,GBP,4637.85,W,1,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/63.0.804.0 Safari/532.0",2024/10/26 22:04:28,IBAN11237445333344612387,6KTLU,1
